student_id,copy_id,loan_date,due_date,return_date,fine_amount
103,1444,2025-04-17,2025-05-01,,0.0
244,2705,2025-09-02,2025-09-16,2025-09-12,0.0
969,2590,2025-09-12,2025-09-26,2025-09-16,0.0
1124,1341,2024-11-13,2024-11-27,2024-11-23,0.0
855,1009,2025-12-10,2025-12-24,2025-12-14,0.0
1474,2481,2024-05-12,2024-05-26,2024-05-18,0.0
1521,2345,2025-05-23,2025-06-06,2025-06-20,14.0
1911,2169,2025-02-24,2025-03-10,2025-03-06,0.0
797,1835,2025-01-04,2025-01-18,2025-01-18,0.0
920,2676,2024-12-20,2025-01-03,2024-12-20,0.0
1545,545,2025-05-27,2025-06-10,2025-05-31,0.0
1951,1312,2026-01-10,2026-01-24,,0.0
200,1313,2024-07-09,2024-07-23,2024-08-05,13.0
1338,1831,2024-09-02,2024-09-16,2024-09-13,0.0
209,2629,2025-10-27,2025-11-10,2025-11-01,0.0
1601,2691,2024-10-07,2024-10-21,2024-11-02,12.0
702,2565,2024-06-04,2024-06-18,,0.0
12,2574,2024-07-23,2024-08-06,2024-08-04,0.0
1544,2653,2025-01-05,2025-01-19,2025-01-27,8.0
343,1256,2025-03-12,2025-03-26,2025-03-23,0.0
430,1383,2025-05-09,2025-05-23,,0.0
113,128,2025-03-12,2025-03-26,2025-03-16,0.0
1306,960,2026-03-02,2026-03-16,,0.0
1927,1060,2024-03-08,2024-03-22,2024-03-20,0.0
174,678,2024-04-27,2024-05-11,2024-04-28,0.0
1772,2791,2024-09-28,2024-10-12,,0.0
407,1299,2025-10-11,2025-10-25,2025-10-27,2.0
956,2957,2024-07-22,2024-08-05,2024-08-09,4.0
1996,2875,2024-03-07,2024-03-21,2024-03-20,0.0
1550,1314,2025-06-27,2025-07-11,2025-07-05,0.0
1652,2414,2024-04-27,2024-05-11,2024-04-28,0.0
1620,2926,2025-05-30,2025-06-13,2025-06-04,0.0
1807,482,2025-04-17,2025-05-01,2025-05-11,10.0
940,1272,2025-02-04,2025-02-18,2025-02-28,10.0
1447,2851,2025-07-02,2025-07-16,2025-07-27,11.0
142,1710,2025-03-17,2025-03-31,2025-03-30,0.0
612,2797,2025-08-31,2025-09-14,2025-09-03,0.0
1121,834,2025-08-11,2025-08-25,2025-09-05,11.0
451,1595,2024-07-16,2024-07-30,2024-08-12,13.0
1296,80,2024-03-22,2024-04-05,2024-04-14,9.0
626,21,2025-09-11,2025-09-25,,0.0
925,803,2024-05-07,2024-05-21,2024-05-18,0.0
525,116,2024-04-02,2024-04-16,2024-04-16,0.0
689,830,2025-09-19,2025-10-03,,0.0
1396,456,2024-12-01,2024-12-15,2024-12-22,7.0
1281,2217,2026-02-01,2026-02-15,,0.0
356,2268,2024-06-02,2024-06-16,2024-06-28,12.0
868,2214,2025-03-29,2025-04-12,2025-04-03,0.0
696,127,2024-10-15,2024-10-29,2024-10-17,0.0
1700,765,2025-10-13,2025-10-27,2025-10-21,0.0
1899,1535,2025-07-05,2025-07-19,2025-07-31,12.0
1516,841,2025-10-14,2025-10-28,2025-11-02,5.0
802,1296,2024-04-30,2024-05-14,2024-05-12,0.0
1696,1152,2025-03-21,2025-04-04,2025-03-28,0.0
1224,1210,2025-10-16,2025-10-30,2025-10-21,0.0
1617,916,2025-10-17,2025-10-31,2025-11-14,14.0
736,1506,2024-09-29,2024-10-13,2024-10-11,0.0
1212,2809,2025-09-04,2025-09-18,2025-09-27,9.0
399,1435,2024-07-28,2024-08-11,2024-08-17,6.0
1544,2216,2025-05-20,2025-06-03,2025-06-09,6.0
352,1315,2025-02-18,2025-03-04,2025-03-05,1.0
121,2954,2024-06-08,2024-06-22,2024-06-18,0.0
393,2018,2025-11-25,2025-12-09,2025-11-25,0.0
656,243,2024-05-18,2024-06-01,,0.0
1141,1112,2024-11-27,2024-12-11,2024-12-10,0.0
1879,1677,2024-08-21,2024-09-04,2024-08-23,0.0
1385,793,2025-09-11,2025-09-25,2025-10-02,7.0
1303,185,2025-01-23,2025-02-06,2025-02-10,4.0
1591,2616,2026-01-09,2026-01-23,2026-01-28,5.0
393,1792,2025-04-21,2025-05-05,,0.0
1025,2720,2024-07-15,2024-07-29,2024-07-28,0.0
1089,1663,2024-06-22,2024-07-06,2024-07-13,7.0
968,2993,2024-08-25,2024-09-08,2024-09-16,8.0
1107,1671,2025-09-26,2025-10-10,,0.0
1298,2101,2024-07-30,2024-08-13,,0.0
628,362,2024-09-29,2024-10-13,,0.0
98,2819,2024-03-11,2024-03-25,2024-03-25,0.0
784,524,2025-10-25,2025-11-08,2025-11-18,10.0
1541,872,2024-04-24,2024-05-08,2024-05-15,7.0
1039,1806,2025-01-16,2025-01-30,2025-02-03,4.0
1372,723,2025-11-10,2025-11-24,2025-12-01,7.0
984,1722,2024-09-21,2024-10-05,2024-10-11,6.0
1231,282,2025-05-04,2025-05-18,2025-05-26,8.0
705,468,2025-07-21,2025-08-04,,0.0
473,1859,2026-02-16,2026-03-02,,0.0
1890,2737,2024-08-19,2024-09-02,2024-08-23,0.0
1325,352,2025-07-15,2025-07-29,2025-08-09,11.0
188,514,2024-05-11,2024-05-25,2024-06-07,13.0
1492,1517,2024-06-17,2024-07-01,2024-06-22,0.0
1722,188,2025-11-29,2025-12-13,2025-12-08,0.0
1352,1779,2025-05-12,2025-05-26,2025-06-09,14.0
76,1936,2024-09-01,2024-09-15,2024-09-22,7.0
1224,2366,2024-03-06,2024-03-20,2024-03-30,10.0
1001,1076,2024-07-22,2024-08-05,2024-07-28,0.0
1043,1913,2025-03-13,2025-03-27,2025-03-29,2.0
933,973,2024-04-11,2024-04-25,2024-05-04,9.0
1891,466,2026-02-05,2026-02-19,,0.0
1399,2883,2025-12-26,2026-01-09,2026-01-06,0.0
1977,1355,2025-04-28,2025-05-12,,0.0
316,1917,2025-09-22,2025-10-06,2025-09-29,0.0
238,2658,2025-08-28,2025-09-11,,0.0
201,88,2025-10-20,2025-11-03,2025-11-07,4.0
991,2202,2025-03-28,2025-04-11,2025-03-30,0.0
1599,1005,2025-08-12,2025-08-26,,0.0
1006,1244,2025-01-12,2025-01-26,2025-02-07,12.0
1258,2634,2024-12-01,2024-12-15,2024-12-07,0.0
894,2741,2025-04-19,2025-05-03,,0.0
160,2471,2024-09-04,2024-09-18,2024-09-23,5.0
837,1153,2025-11-18,2025-12-02,2025-11-19,0.0
333,1064,2024-08-10,2024-08-24,2024-08-20,0.0
398,368,2024-03-20,2024-04-03,2024-03-29,0.0
941,2882,2025-06-29,2025-07-13,2025-07-25,12.0
547,2313,2025-08-01,2025-08-15,,0.0
805,2834,2025-05-07,2025-05-21,,0.0
829,2125,2024-03-29,2024-04-12,,0.0
1826,2416,2025-10-31,2025-11-14,,0.0
18,76,2024-04-10,2024-04-24,,0.0
1976,1093,2025-03-17,2025-03-31,2025-03-21,0.0
1823,1379,2025-11-05,2025-11-19,2025-11-14,0.0
88,2770,2024-04-08,2024-04-22,2024-04-09,0.0
1057,2924,2025-08-13,2025-08-27,2025-09-01,5.0
1875,2078,2025-10-04,2025-10-18,2025-10-16,0.0
1317,495,2024-03-22,2024-04-05,2024-03-24,0.0
1905,2867,2024-06-07,2024-06-21,2024-06-20,0.0
1288,1667,2024-07-26,2024-08-09,2024-07-26,0.0
442,2944,2025-10-16,2025-10-30,2025-11-13,14.0
902,2566,2024-08-21,2024-09-04,2024-08-30,0.0
435,428,2024-10-24,2024-11-07,2024-11-19,12.0
428,2649,2024-08-17,2024-08-31,2024-09-01,1.0
399,2294,2025-12-09,2025-12-23,2025-12-26,3.0
770,1636,2025-04-25,2025-05-09,2025-05-18,9.0
1820,519,2025-09-01,2025-09-15,2025-09-28,13.0
1911,928,2024-06-23,2024-07-07,,0.0
295,798,2026-01-17,2026-01-31,,0.0
1364,1952,2024-03-06,2024-03-20,2024-03-17,0.0
72,749,2025-02-15,2025-03-01,2025-03-07,6.0
343,2860,2025-10-31,2025-11-14,2025-10-31,0.0
57,2419,2024-05-06,2024-05-20,2024-05-31,11.0
568,1913,2025-08-14,2025-08-28,,0.0
967,2998,2024-04-27,2024-05-11,2024-05-08,0.0
967,2097,2026-01-04,2026-01-18,2026-01-23,5.0
593,1889,2025-03-09,2025-03-23,2025-03-10,0.0
577,1709,2025-08-01,2025-08-15,2025-08-12,0.0
787,1108,2025-12-11,2025-12-25,2025-12-18,0.0
294,2585,2024-07-12,2024-07-26,,0.0
1660,2410,2025-01-01,2025-01-15,2025-01-03,0.0
1605,491,2025-11-15,2025-11-29,2025-12-05,6.0
1875,1160,2025-05-07,2025-05-21,2025-05-19,0.0
1519,2494,2025-03-23,2025-04-06,2025-04-20,14.0
38,928,2025-08-22,2025-09-05,2025-08-31,0.0
192,2540,2024-04-08,2024-04-22,2024-04-14,0.0
385,2230,2024-09-12,2024-09-26,2024-09-22,0.0
143,882,2025-12-04,2025-12-18,2025-12-09,0.0
1529,129,2025-08-19,2025-09-02,2025-09-16,14.0
1899,525,2024-10-03,2024-10-17,2024-10-16,0.0
493,600,2025-10-01,2025-10-15,2025-10-23,8.0
1363,1605,2025-12-30,2026-01-13,2026-01-21,8.0
529,1574,2025-03-10,2025-03-24,2025-03-19,0.0
1821,117,2025-09-19,2025-10-03,2025-09-24,0.0
872,1902,2024-06-24,2024-07-08,,0.0
891,2192,2025-07-28,2025-08-11,2025-08-16,5.0
1912,1096,2024-11-10,2024-11-24,2024-11-13,0.0
1101,1763,2025-04-11,2025-04-25,2025-04-23,0.0
70,695,2024-05-12,2024-05-26,2024-05-30,4.0
1421,1822,2024-11-08,2024-11-22,2024-11-08,0.0
23,1298,2024-08-03,2024-08-17,2024-08-18,1.0
1982,2758,2025-08-02,2025-08-16,2025-08-23,7.0
750,2846,2024-05-20,2024-06-03,2024-05-31,0.0
938,2281,2025-09-19,2025-10-03,2025-10-02,0.0
451,1456,2024-11-11,2024-11-25,2024-12-05,10.0
1396,1852,2024-12-15,2024-12-29,2024-12-19,0.0
688,494,2025-06-30,2025-07-14,,0.0
1942,1434,2024-03-17,2024-03-31,2024-04-02,2.0
468,2892,2026-02-02,2026-02-16,2026-02-20,4.0
668,1824,2025-06-07,2025-06-21,2025-06-25,4.0
1123,1025,2025-01-02,2025-01-16,2025-01-29,13.0
852,2284,2025-11-17,2025-12-01,2025-12-10,9.0
1557,286,2024-06-27,2024-07-11,2024-07-13,2.0
1982,2398,2024-08-26,2024-09-09,2024-09-01,0.0
833,808,2025-12-08,2025-12-22,2025-12-27,5.0
100,184,2025-02-24,2025-03-10,2025-03-14,4.0
1117,1530,2024-10-03,2024-10-17,2024-10-28,11.0
588,1013,2024-07-11,2024-07-25,,0.0
1106,1552,2025-08-04,2025-08-18,2025-08-14,0.0
1937,1270,2025-06-24,2025-07-08,,0.0
606,2388,2026-01-20,2026-02-03,2026-01-21,0.0
1519,1395,2025-03-24,2025-04-07,2025-04-01,0.0
1838,1329,2025-06-13,2025-06-27,2025-06-30,3.0
591,551,2025-02-18,2025-03-04,2025-02-25,0.0
1047,2670,2024-05-09,2024-05-23,2024-05-29,6.0
1938,2364,2024-12-13,2024-12-27,,0.0
1554,2181,2024-10-17,2024-10-31,,0.0
1662,563,2025-04-03,2025-04-17,2025-04-21,4.0
878,2916,2025-04-28,2025-05-12,2025-04-30,0.0
1654,1831,2024-09-04,2024-09-18,2024-09-06,0.0
1029,2089,2024-09-05,2024-09-19,,0.0
848,1087,2025-04-11,2025-04-25,2025-04-19,0.0
810,1190,2024-07-04,2024-07-18,2024-07-05,0.0
34,1878,2024-03-06,2024-03-20,2024-03-22,2.0
583,261,2024-12-14,2024-12-28,,0.0
394,1770,2025-05-19,2025-06-02,2025-06-09,7.0
428,2508,2024-05-23,2024-06-06,2024-05-31,0.0
500,212,2025-05-04,2025-05-18,2025-05-10,0.0
1942,1837,2024-11-27,2024-12-11,2024-12-16,5.0
1690,88,2024-07-14,2024-07-28,2024-08-04,7.0
904,1683,2025-04-21,2025-05-05,2025-05-04,0.0
1910,656,2024-08-14,2024-08-28,2024-08-26,0.0
252,1395,2025-07-14,2025-07-28,2025-07-23,0.0
985,888,2024-10-12,2024-10-26,2024-10-15,0.0
670,763,2024-06-21,2024-07-05,,0.0
1477,2658,2024-03-20,2024-04-03,2024-03-28,0.0
1387,919,2024-03-09,2024-03-23,2024-03-15,0.0
879,575,2024-03-07,2024-03-21,2024-03-19,0.0
842,822,2025-03-26,2025-04-09,2025-04-16,7.0
1591,1007,2026-03-04,2026-03-18,2026-04-01,14.0
1754,1041,2025-06-09,2025-06-23,,0.0
1796,756,2024-03-26,2024-04-09,2024-04-14,5.0
1385,2250,2025-08-22,2025-09-05,,0.0
358,1150,2024-07-17,2024-07-31,2024-08-11,11.0
563,1328,2024-06-13,2024-06-27,,0.0
1663,1630,2025-08-07,2025-08-21,2025-08-12,0.0
1431,123,2025-01-21,2025-02-04,2025-02-07,3.0
765,452,2024-07-02,2024-07-16,2024-07-07,0.0
1916,1483,2026-02-15,2026-03-01,2026-03-03,2.0
1170,1532,2026-01-10,2026-01-24,2026-02-02,9.0
92,1129,2024-06-18,2024-07-02,,0.0
604,261,2025-09-10,2025-09-24,2025-10-02,8.0
373,452,2024-12-11,2024-12-25,2024-12-30,5.0
1937,1495,2024-10-26,2024-11-09,2024-10-27,0.0
322,1136,2024-10-31,2024-11-14,,0.0
207,1500,2024-06-30,2024-07-14,2024-07-02,0.0
656,254,2026-01-19,2026-02-02,2026-02-01,0.0
372,2788,2024-08-24,2024-09-07,2024-09-10,3.0
1163,1363,2025-02-04,2025-02-18,,0.0
1059,1846,2024-05-10,2024-05-24,2024-05-16,0.0
1999,1384,2024-09-02,2024-09-16,2024-09-13,0.0
1624,894,2024-03-11,2024-03-25,2024-03-31,6.0
1284,759,2025-01-08,2025-01-22,2025-01-24,2.0
819,2169,2024-03-25,2024-04-08,2024-04-19,11.0
1751,11,2024-07-02,2024-07-16,2024-07-06,0.0
1566,2254,2025-03-22,2025-04-05,,0.0
317,94,2025-02-21,2025-03-07,2025-03-12,5.0
1180,2767,2025-11-21,2025-12-05,,0.0
960,2627,2024-05-16,2024-05-30,2024-05-19,0.0
142,1274,2025-12-02,2025-12-16,2025-12-12,0.0
873,1197,2026-01-21,2026-02-04,,0.0
1432,1359,2025-12-16,2025-12-30,2026-01-11,12.0
1048,781,2025-08-28,2025-09-11,,0.0
573,2653,2025-06-05,2025-06-19,,0.0
283,813,2024-09-03,2024-09-17,2024-09-20,3.0
42,1430,2024-10-03,2024-10-17,2024-10-17,0.0
939,1260,2024-04-23,2024-05-07,2024-05-20,13.0
1961,1680,2025-09-24,2025-10-08,2025-10-10,2.0
1728,2606,2025-06-26,2025-07-10,2025-07-20,10.0
407,2636,2024-04-27,2024-05-11,2024-05-16,5.0
525,740,2024-03-20,2024-04-03,2024-04-12,9.0
505,1483,2024-03-05,2024-03-19,2024-03-09,0.0
970,1240,2026-03-02,2026-03-16,2026-03-26,10.0
1753,1010,2024-06-19,2024-07-03,2024-07-13,10.0
728,1312,2026-01-18,2026-02-01,2026-02-07,6.0
435,2711,2025-12-12,2025-12-26,2025-12-24,0.0
1821,1569,2024-03-31,2024-04-14,2024-04-18,4.0
1635,772,2024-05-26,2024-06-09,2024-05-27,0.0
1211,416,2025-02-11,2025-02-25,2025-02-22,0.0
891,635,2024-10-31,2024-11-14,2024-11-24,10.0
1241,2267,2025-11-29,2025-12-13,2025-11-30,0.0
300,2258,2024-11-11,2024-11-25,2024-11-20,0.0
807,286,2025-01-20,2025-02-03,2025-02-01,0.0
335,1029,2024-03-27,2024-04-10,2024-03-27,0.0
277,1292,2024-05-29,2024-06-12,2024-06-15,3.0
518,861,2024-09-14,2024-09-28,2024-09-19,0.0
110,1960,2025-10-05,2025-10-19,,0.0
575,293,2024-07-03,2024-07-17,2024-07-29,12.0
1623,1181,2025-06-17,2025-07-01,2025-07-02,1.0
1177,569,2024-05-17,2024-05-31,,0.0
680,2701,2025-07-15,2025-07-29,2025-07-26,0.0
1457,2281,2024-10-11,2024-10-25,2024-11-04,10.0
405,1946,2025-04-02,2025-04-16,2025-04-22,6.0
1652,494,2024-08-02,2024-08-16,,0.0
1231,760,2025-01-31,2025-02-14,2025-02-17,3.0
988,866,2025-07-27,2025-08-10,,0.0
1106,1379,2024-05-17,2024-05-31,,0.0
728,1624,2025-03-08,2025-03-22,2025-03-15,0.0
1627,1399,2024-03-24,2024-04-07,2024-03-31,0.0
994,2672,2025-12-29,2026-01-12,,0.0
1994,578,2024-11-22,2024-12-06,,0.0
783,843,2026-01-25,2026-02-08,2026-02-20,12.0
1097,1490,2024-10-19,2024-11-02,2024-11-07,5.0
1075,773,2025-01-17,2025-01-31,2025-01-19,0.0
1343,315,2024-04-07,2024-04-21,,0.0
1045,1161,2025-01-04,2025-01-18,2025-01-04,0.0
412,1842,2026-02-22,2026-03-08,2026-03-19,11.0
1394,1497,2025-10-29,2025-11-12,2025-11-03,0.0
1927,2920,2025-09-21,2025-10-05,2025-09-28,0.0
1839,793,2024-04-08,2024-04-22,2024-05-01,9.0
374,822,2026-01-20,2026-02-03,,0.0
1970,379,2024-08-07,2024-08-21,2024-08-31,10.0
352,315,2025-08-12,2025-08-26,2025-08-12,0.0
1333,518,2025-08-13,2025-08-27,,0.0
1468,495,2025-12-13,2025-12-27,2026-01-04,8.0
1792,1473,2025-03-26,2025-04-09,2025-04-13,4.0
83,1677,2025-12-26,2026-01-09,2025-12-27,0.0
748,1274,2024-07-21,2024-08-04,2024-08-01,0.0
1852,1227,2025-05-18,2025-06-01,2025-05-18,0.0
485,2555,2024-12-20,2025-01-03,2024-12-29,0.0
1035,583,2025-11-11,2025-11-25,,0.0
1458,1529,2024-06-05,2024-06-19,2024-06-22,3.0
151,2755,2025-08-17,2025-08-31,,0.0
576,104,2025-08-08,2025-08-22,2025-08-25,3.0
23,1817,2024-09-09,2024-09-23,2024-09-30,7.0
383,427,2025-02-10,2025-02-24,2025-02-10,0.0
739,1941,2024-07-17,2024-07-31,2024-07-22,0.0
3,1741,2025-05-02,2025-05-16,2025-05-22,6.0
213,1708,2025-08-16,2025-08-30,2025-09-06,7.0
1729,132,2025-05-21,2025-06-04,2025-06-13,9.0
1823,2828,2025-12-10,2025-12-24,2025-12-19,0.0
1259,2298,2025-12-18,2026-01-01,2026-01-09,8.0
1992,48,2025-12-25,2026-01-08,,0.0
1859,2920,2025-08-06,2025-08-20,,0.0
1173,2769,2025-07-19,2025-08-02,2025-08-15,13.0
1174,767,2025-02-24,2025-03-10,2025-03-05,0.0
304,1235,2024-08-20,2024-09-03,,0.0
1260,1383,2025-04-30,2025-05-14,2025-05-05,0.0
422,813,2025-09-19,2025-10-03,2025-09-22,0.0
1811,965,2025-07-10,2025-07-24,,0.0
699,1536,2025-11-16,2025-11-30,2025-12-02,2.0
1021,2861,2026-01-09,2026-01-23,2026-02-06,14.0
1531,871,2024-05-24,2024-06-07,2024-05-31,0.0
1823,2742,2025-02-09,2025-02-23,2025-02-27,4.0
624,917,2025-05-03,2025-05-17,,0.0
713,80,2025-06-18,2025-07-02,2025-07-14,12.0
1610,2330,2025-03-07,2025-03-21,2025-03-28,7.0
1948,810,2025-09-21,2025-10-05,2025-09-21,0.0
676,2,2024-04-21,2024-05-05,2024-05-15,10.0
75,1328,2026-01-10,2026-01-24,2026-01-15,0.0
1324,362,2025-09-26,2025-10-10,2025-10-06,0.0
1261,1169,2025-08-09,2025-08-23,2025-08-15,0.0
1306,1154,2024-07-25,2024-08-08,2024-08-20,12.0
1092,192,2025-10-25,2025-11-08,,0.0
1904,1969,2026-01-28,2026-02-11,2026-02-01,0.0
327,1376,2024-06-18,2024-07-02,2024-07-16,14.0
1224,2575,2025-11-27,2025-12-11,2025-12-07,0.0
229,2876,2024-09-27,2024-10-11,2024-10-15,4.0
393,2025,2025-01-04,2025-01-18,2025-01-20,2.0
1377,876,2024-04-07,2024-04-21,2024-04-18,0.0
1873,136,2024-06-28,2024-07-12,,0.0
963,408,2025-01-10,2025-01-24,,0.0
1453,2983,2025-07-05,2025-07-19,,0.0
1119,2546,2024-10-12,2024-10-26,2024-10-23,0.0
696,2172,2025-06-12,2025-06-26,,0.0
1794,126,2024-06-13,2024-06-27,,0.0
1104,1961,2025-07-16,2025-07-30,2025-08-12,13.0
1688,20,2024-12-15,2024-12-29,2024-12-21,0.0
1763,1636,2025-01-15,2025-01-29,2025-01-24,0.0
128,224,2026-01-08,2026-01-22,2026-02-02,11.0
1729,1682,2025-01-16,2025-01-30,2025-02-02,3.0
459,1548,2025-05-24,2025-06-07,2025-06-03,0.0
693,1354,2024-05-09,2024-05-23,2024-06-01,9.0
807,833,2024-07-10,2024-07-24,2024-07-12,0.0
1956,150,2024-03-14,2024-03-28,2024-04-04,7.0
106,398,2025-08-23,2025-09-06,,0.0
1876,2297,2024-06-25,2024-07-09,2024-07-05,0.0
614,531,2025-10-17,2025-10-31,2025-11-11,11.0
1837,2356,2026-02-03,2026-02-17,2026-02-19,2.0
1635,2391,2024-11-09,2024-11-23,,0.0
745,2323,2024-10-16,2024-10-30,,0.0
886,165,2024-10-09,2024-10-23,2024-10-10,0.0
1855,2462,2025-11-24,2025-12-08,2025-12-08,0.0
1545,1673,2025-05-31,2025-06-14,2025-05-31,0.0
1401,1776,2025-09-15,2025-09-29,2025-10-08,9.0
253,887,2026-02-15,2026-03-01,,0.0
970,1378,2024-07-25,2024-08-08,,0.0
182,2199,2025-08-23,2025-09-06,,0.0
248,48,2025-08-28,2025-09-11,2025-09-24,13.0
1075,1980,2025-05-20,2025-06-03,2025-06-05,2.0
213,1429,2024-12-20,2025-01-03,,0.0
916,811,2025-05-20,2025-06-03,,0.0
68,1562,2025-07-08,2025-07-22,2025-07-23,1.0
1919,2475,2024-06-09,2024-06-23,,0.0
80,331,2024-10-31,2024-11-14,2024-11-16,2.0
1524,2916,2025-02-12,2025-02-26,2025-03-05,7.0
603,2681,2025-01-14,2025-01-28,2025-01-18,0.0
258,1090,2025-07-31,2025-08-14,2025-08-09,0.0
106,2793,2024-03-07,2024-03-21,2024-03-19,0.0
1522,1033,2024-04-06,2024-04-20,2024-04-23,3.0
58,187,2025-11-01,2025-11-15,2025-11-19,4.0
981,934,2024-05-24,2024-06-07,2024-06-14,7.0
399,1821,2024-10-10,2024-10-24,2024-10-14,0.0
723,1345,2025-03-30,2025-04-13,,0.0
265,824,2025-05-24,2025-06-07,2025-06-20,13.0
173,433,2024-08-03,2024-08-17,,0.0
242,1692,2026-02-12,2026-02-26,2026-02-25,0.0
35,1893,2025-12-06,2025-12-20,2026-01-03,14.0
222,472,2024-07-21,2024-08-04,2024-08-10,6.0
1542,1241,2024-10-31,2024-11-14,,0.0
91,2256,2025-09-13,2025-09-27,2025-09-21,0.0
549,2488,2026-02-15,2026-03-01,,0.0
484,1794,2024-10-25,2024-11-08,2024-11-16,8.0
1893,1076,2025-04-20,2025-05-04,2025-05-06,2.0
1291,869,2025-05-24,2025-06-07,2025-06-18,11.0
1080,844,2025-04-11,2025-04-25,2025-04-26,1.0
56,2068,2026-01-30,2026-02-13,,0.0
589,1459,2025-04-03,2025-04-17,2025-04-05,0.0
273,907,2025-05-18,2025-06-01,2025-06-15,14.0
751,1339,2024-03-09,2024-03-23,2024-04-05,13.0
1935,39,2025-07-13,2025-07-27,2025-08-03,7.0
1859,2642,2025-04-20,2025-05-04,2025-05-04,0.0
115,2093,2025-06-05,2025-06-19,,0.0
1979,913,2025-02-24,2025-03-10,2025-03-20,10.0
1249,611,2025-05-03,2025-05-17,,0.0
1989,1691,2025-01-07,2025-01-21,2025-01-12,0.0
379,752,2025-09-16,2025-09-30,2025-10-06,6.0
315,1128,2025-11-18,2025-12-02,2025-11-29,0.0
445,422,2024-12-03,2024-12-17,2024-12-21,4.0
661,672,2025-08-19,2025-09-02,2025-08-26,0.0
914,468,2025-01-06,2025-01-20,2025-01-15,0.0
1363,1059,2025-05-02,2025-05-16,2025-05-12,0.0
594,1891,2025-05-01,2025-05-15,2025-05-27,12.0
1565,858,2025-06-20,2025-07-04,2025-07-13,9.0
1406,1954,2024-03-10,2024-03-24,2024-03-18,0.0
900,1053,2024-10-29,2024-11-12,2024-11-26,14.0
27,220,2025-03-25,2025-04-08,2025-04-06,0.0
775,460,2026-01-31,2026-02-14,2026-01-31,0.0
861,2005,2024-08-16,2024-08-30,2024-09-09,10.0
1574,2222,2024-12-29,2025-01-12,,0.0
178,2783,2026-02-17,2026-03-03,2026-03-05,2.0
407,1008,2024-09-27,2024-10-11,2024-10-09,0.0
1523,2361,2024-03-15,2024-03-29,2024-03-29,0.0
277,2925,2025-05-13,2025-05-27,,0.0
1842,746,2024-10-23,2024-11-06,2024-10-23,0.0
244,2700,2024-06-18,2024-07-02,2024-07-12,10.0
227,2738,2025-05-01,2025-05-15,,0.0
1859,1047,2025-02-06,2025-02-20,2025-03-01,9.0
853,1366,2024-04-16,2024-04-30,,0.0
358,1118,2024-09-16,2024-09-30,2024-10-14,14.0
1335,1898,2025-04-26,2025-05-10,2025-04-30,0.0
952,1373,2026-01-13,2026-01-27,2026-01-19,0.0
1783,1748,2024-12-05,2024-12-19,2024-12-14,0.0
762,1962,2025-02-13,2025-02-27,2025-03-12,13.0
144,677,2024-03-31,2024-04-14,2024-04-13,0.0
1814,703,2025-01-10,2025-01-24,2025-01-14,0.0
308,2238,2025-04-04,2025-04-18,2025-04-20,2.0
1839,1681,2026-02-15,2026-03-01,2026-03-10,9.0
1412,2445,2026-02-21,2026-03-07,2026-03-18,11.0
1107,1209,2024-05-27,2024-06-10,2024-06-01,0.0
1811,1706,2024-06-14,2024-06-28,2024-06-28,0.0
79,582,2024-06-30,2024-07-14,2024-07-14,0.0
683,162,2024-12-12,2024-12-26,2024-12-28,2.0
935,1017,2025-09-29,2025-10-13,2025-10-24,11.0
268,2735,2025-06-25,2025-07-09,,0.0
1613,1396,2025-01-02,2025-01-16,2025-01-17,1.0
1076,1898,2026-01-21,2026-02-04,2026-02-01,0.0
293,2302,2024-12-12,2024-12-26,2025-01-06,11.0
18,60,2024-11-08,2024-11-22,2024-11-24,2.0
825,414,2024-09-18,2024-10-02,2024-10-15,13.0
1937,1408,2024-06-05,2024-06-19,2024-06-12,0.0
1499,1827,2025-05-27,2025-06-10,2025-06-13,3.0
900,251,2024-03-04,2024-03-18,2024-03-30,12.0
1341,2350,2025-05-14,2025-05-28,2025-05-27,0.0
335,2139,2025-01-13,2025-01-27,,0.0
1023,1980,2024-04-07,2024-04-21,2024-04-16,0.0
1686,1348,2024-08-10,2024-08-24,2024-09-06,13.0
1221,1795,2024-08-26,2024-09-09,2024-08-31,0.0
857,1423,2025-03-06,2025-03-20,2025-03-26,6.0
105,110,2025-07-21,2025-08-04,2025-07-29,0.0
797,2074,2024-06-21,2024-07-05,2024-07-13,8.0
1097,2655,2025-09-29,2025-10-13,2025-10-07,0.0
145,787,2024-03-28,2024-04-11,2024-04-11,0.0
377,2493,2024-10-16,2024-10-30,2024-11-07,8.0
1635,1489,2026-01-25,2026-02-08,,0.0
1662,445,2025-12-20,2026-01-03,2025-12-21,0.0
657,733,2025-01-19,2025-02-02,2025-02-02,0.0
1732,596,2026-01-24,2026-02-07,2026-01-26,0.0
756,1589,2025-12-10,2025-12-24,,0.0
643,278,2025-09-26,2025-10-10,2025-10-18,8.0
1207,26,2025-09-22,2025-10-06,,0.0
601,2222,2025-08-16,2025-08-30,2025-08-27,0.0
147,1909,2024-11-03,2024-11-17,2024-11-24,7.0
456,2805,2024-09-27,2024-10-11,2024-10-21,10.0
1515,436,2025-04-18,2025-05-02,2025-04-30,0.0
1139,888,2026-03-04,2026-03-18,2026-03-14,0.0
1214,1317,2024-03-28,2024-04-11,2024-04-24,13.0
164,1231,2024-05-05,2024-05-19,2024-05-14,0.0
